emotion,tweet_unicode_emojis
4,"went to sleep with 216 followers &amp; woke up to 972 followers... U+1F633.. what's REALLY good, twitter?  Welcome Welcome Welcome!!"
4,ooh that explains it U+1F606 hahaha. She'll get drunk while we twitter it up
4," ahhhh, cool, my sisters out buying it now  U+1F606"
4,"I love my boyfriend, I know its only been 6 days, but it feels like a lifetime, baby you mean the world to me U+1F63A 5|24|09 "
4,thanks  so glad it's finished! . . . . but now i have to work on chapter 4 U+1F606;
4,Awww. At least your userpic is showin up for me now. U+1F606 I like it.
4,Yay 3 tvs in my roomU+1F63A Xbox =happy davie
4,I've finally created an account here!   ... I'm slacking! U+1F606 I should be starting my Horror Lit. CPT U+1F606
4,Mitchell musso U+1F606
4,morning world! have a good dayU+2764 U+FE0F dont forget to go greeeeen!
4,So Excited and getting ready for the D&ampU+1F609 Barn party
4,the regular one that comes with d60. 18-55mm 1U+1F63A.5-5.6G
4,No no I luvs you! <3U+2764 U+FE0FU+2764 U+FE0F You are so friggin' innocent it's scary! > >
4,"  I'm up early too, it's like 7:00 over here (Canada) &amp; it totally wouldn't bother me, but it's the weekend U+1F606 have fun on vacay!"
4,just upgraded the media Centre from U+1F61D MCE '05 to Windows 7 RC... its awesome
4," Besides,  would love exploding collars, mucho rez U+1F61D for him, cos you know the collors wouldn't make a difference "
4," First and foremost-ly, the Westport Nerdfighter Gathering  I'm RedHotMollie on YT if you hadn't gathered that already U+1F606"
4," Hmmm...I'll think about it (the typo made me smile  well done for making it? U+1F606 weirder mood than normal, apologies)"
4,"got to go buy one, clean the kitchen then beeeeeeeeeeaaaaach  aslkjdhfaklsjf <3U+2764 U+FE0FU+2764 U+FE0F"
4,nose pierced...  and now i want to go for a night adventure to a spooky place and go to the fair and have a BLASTU+2764 U+FE0F
4,"  ne nevidel U+1F606... to se honem mrknu, urÄ?itÄ to bude nÄco senzaÄ?nÃ­ho  ... dÃ­ky madame  ;)"
4,"beautiful day U+1F63A &amp;&amp; imm pretty w| a dress on, ohyess "
4,ã?ã?¯ãã?ã?ã?ã?ã?¾ã?ãgood morning =^..^= it's j(U+1F633)nfest Day 2
4,gnightU+2764 U+FE0F
4,"thanks  received 4 amazing post cards, thanks!  but wait a minute, it was sent from Frankfurt/Germany? U+1F633 aheuheue"
4,Good morning  Did everyone cool off? U+1F606
4,Mwahahaha my laptop is squeaky clean right now...just gave it a gd scrub!  Damn smooth...(L) MOM GOT MACARONS FOR ME! U+1F60E
4,go Windies! beat the Aussies U+1F606
4,sure? okay then  sooo did you start tanning yet? U+1F606
4,"Yay! Site maintenance is over  Uploading Chapter 27, the fifth and final chapter of the marathon as we speak, or tweet in this case lol U+1F606"
4,"ATTENTION ALL FOLLOWERS!!! haha.... well, i got nothing.  i'm just plain annoying. you got a problem with that? U+1F606"
4,Oh my God!!!!  We love New Moon and We love youu!! You're beautiful!!  We hope to see you soon! Byee Tay!  U+1F606
4,woha ;D done with the exams   and tomorroe no school  i'll visit my old teacher U+1F606
4," yeah i'm good thanks,sorry about the random add, you look so much like my friend its weird U+1F633!  good day? x"
4,: lol  We do believe in him! U+1F606
4,I almost cried when you opened your present!! U+1F606 ur welcome!! It really was THE best party ever!!
4,How can there be adverts already U+1F606. The camera keeps panning round to Rob though *dies*
4,Mom dad the Baby and me had a nice dinner together. She is going to be soo spoiled even the waiter was captivated by her!  Rye ElizabethU+2764 U+FE0F
4,I wish!  But usually &quot;why are ppl mad about new editions&quot; =D&ampU+1F609 4e nowadays.  We'll all get through it.
4,awesome !! and my ass just wants go get out of the house ! U+1F606 I'm fine with anything
4,wow  well that is good news dude U+1F606 im on your dad
4,ooohh but a GOOD &quotU+1F609&quot; and well worth it!!! Whoever came up with that one is a genius
4," haha which? when i sang JAI HO song? LOL U+1F606. im so bored, i just wanna makes myself to happy n fun by i did that  whats up?"
4,dude i am so freaking tired and i have a headache. TAKE ME TO THE BEACHU+2764 U+FE0F. hahaha
4,yep U+1F606 I'm looking up some campgrounds
4,Come back to NY!!! I wanna seee you perform again and your amazinggU+2764 U+FE0F
4,happy happy happy!!!  Iâ¥my lifee! U+1F606
4,! Haveing Fun ! Kimmii soo funny ! Just been singing lessons with her U+1F606  Seeing kieran my nephew 2day. Cant wait U+1F606
4,jiyahahahaha... embueerrr.. makanan semuaaa.. U+1F606 *lempar  with 's  ena looohh
4,Just watched the new moon trailer.. Well 15 seconds of it anyways.. La Push looked nice Ahaaa.    (and RpatzU+2764 U+FE0F)
4,Hmm. I'm thinking i'm going to go see drag me to hell. again! Anyone wanna come?  JordanU+2764 U+FE0F
4,finally home U+1F606. SA in 3 weeks
4,"5min.com is looking for a director of R&ampU+1F609. Did it for 2 years, best job I ever had. now it's your turn  "
4,haha i dont know U+1F606 at 3
4,"hahahahahahaha  - beth, secret, i dont like nathan anymore :SU+1F61FU+1F61FU+1F61FU+1F61FU+1F61FU+1F61F hey you know something, this beth... "
4,Y O U  A R E  R A D D E R ! get that in yo headdd U+1F606 i loove you <3
4,"I'm so friggin' excited  It took all night till 5:07 am, but I finally got the merch store up U+1F606 "
4,Saved this pic   Useful lolcats smiley translation  :O U+1F606
4,"GOODmornings. Still sleepy, a bit. I feel like dressing fancy today.    You're going BAAALD?! U+1F635"
4,yes... i do like Keith Urban  i have a soft spot for country music... shhh U+1F606
4," A few weeks now - finally got everything sorted out, and we're good to go!  Post at will! U+1F606"
4,Aww  thanksU+2764 U+FE0F
4,- wow U+1F63A Miley? pls follow me ï¿½  ?
4,Photoshop U+1F633 Playing Mastermind on the side
4,i just got song a lullaby by none other than thee infamous matthew. U+1F606 i still can't sleep but thanks for the effort.
4,STILL UP!! U+1F606        CUEK!  ......G'NIGHT BOYS!!!!!  LOVE YA!
4,- yu look lovelyy U+1F63A pleasee follow mee
4,"just got back from getting my hair cut pretty short  i love summertime!!!! off work, not sure what I'll get into today... lake tomorrowU+2764 U+FE0F"
4," haha, yes, very scary ! U+1F606 haha, aw, thank you, lmao  your just like a girl i know, Kayla... "
4,is eating sweet chilly tuna now  how do u spell chilly U+1F633. cili = malay. chiili? chilli?
4," Eh, whatever. Good memories make me smile U+1F606 This school year was fun "
4," YES!!  and yeah, I saw the trailer this morning, it's unbelivable, can't wait to see the whole movie in nov! yeah; AMAZINGU+2764 U+FE0F"
4,a pretty long one U+1F606 hi Martin  how are you?
4,no giving kids a can of gasoline  to play with at the campfire is a bad Idea depending if you like the kids U+1F633
4,Watching Ellen DeGeneres Show  Gonna watch a movie afterwards.. Hmm... Which one? (I think we all know the answer to that) U+1F606
4,Happy birthday sister  !!! Can't believe I'm awake !! (7:53 AM) U+1F606
4," BLINK 182U+2764 U+FE0F / morning, morning.. it's freezing in my room "
4,Hey  Nothing much just a bit exhausted. It was my first official day of working U+1F606 My knee is acting up like usual.. You?
4," done with benjamin button, what a beautiful movie. Sleeping, dreaming of my wife. Hopefully go over her house early tomorrowU+2764 U+FE0F"
4,Cant stop watching the New Moon Trailer U+1F606 hehe it was amazing
4," To direct message you just need to add a &quotU+1F609&quot; - i.e. D , not DM .  Just so you know. "
4,haha thx U+1F606 OMG THX FOR REPLYING! i hope you call me
4,english calss!!!  U+1F606
4,I came home sick.  But I feel better now U+1F606
4,look i'm like tabby wearing my crocs  hahaha. love youuU+2764 U+FE0F
4,Eating the rice I was cook  and it's actually cooked!!! U+1F606
4,harhar :3 daldal ni mileY cyrus .. me nami2sx lahn pla U+1F606 the rain is over now ! yehei .. im in gud mud agen
4,OH HEY JOHOR BAHRUU jb  ahha sorry had to U+1F606
4,LOL awww Ally!!!! U+1F606 haha nooo i &quot;died&quot;... in the good way... hehe
4,That's awesome! Tell the R&ampU+1F609 guys I said hello
4,i'm up to everything yay U+1F606 soo about the cellphone you should buy the mcfly one
4,Jsem nehorÃ¡znej bordelÃ¡Å. Ten bÃ¡gl bych si taky uÅ¾ mohla vyloÅ¾it. U+1F606 VÃ­tejte v realitÄ...
4," ...  Sorry, though. U+1F606"
4,omg i love this  summer storms//hail U+1F606
4,The show in Brussels was so amazingU+2764 U+FE0F come back soon
4,My friend is getting me a kitty  and  I'm going to name her ChloeU+2764 U+FE0FU+2764 U+FE0FU+2764 U+FE0F
4,haha  my &quot;neighbour next to me&quot; sleep too  she always lie upon my shoulder U+1F606
4,yaayy for disneyland wedss  mmm my head feels much betterU+1F609
4,happy and sad. hate it. U+1F606 the walk in park was just awesome  need to do it again
4,SO YOU SHOULD LOVEU+2764 U+FE0F ME FOR MAKING YOU ONE OF THESE!    SARAH MARIE HUNT YOUR THE BEST little  SISTER WELL SOMETIMES....
4,I'm so awful. U+1F606 I stole money from Jacob for Starbuck's.
4,So excited that Andy is home from the Naval Academy!! This weekend is going to be really fun  Tweet tweetU+2764 U+FE0F
4,Can't for steph and bridgette to come over  i hope sarah can make it U+1F606
4,you think? hmm... I'm just going crazy maybe  it's madness U+1F606
4,couldnt read everything here because my pc nearly broke down when i tried to U+1F606 hm happiest and funniest bday ever i think
4,oooh! it is! it is a good manga! U+1F606 oh and i've got one more tweet and it'll be my 260th!
4," Oh, i thougt you were coming back to the comp to tell me that you found it U+1F606 But i can call tonight "
4,"goooodmorning  I've a soccer topurnament to go to, tell you when I get back, but we'll probably be last or something like that U+1F606"
4,LVaTTU+2764 U+FE0F = AWESOME.. been listening to the cd non-stop the last 4 days
4,Ment To Be Off  I Went To See Them And They Said I Can Have Today And Tomorrow Off U+1F606
4,U+1F606.... I'm ok..my Finals r almost over.its my b-day 2morrow and I got two AMAZING gifts... I&quot;m.. happy
4,So I guess I'll be wearing shorts  And exposing my &quot;Harry-legs&quot;. Know what I mean? U+1F606
4,I miss everything about classic disney moviesU+2764 U+FE0F
4," Yeah, I wonÊ»t. U+1F606  OMG YES. I love Jacqueline. SheÊ»s so nice. "
4," Yeah, I figured I should watch them in order... I hope II comes in soon!  LOL. Re: V - I do love a bad movie on occasion U+1F606"
4," hahaha U+1F606 I can totally see that happening U+1F606 but maybe it won't be so bad, and you can't say that you haven't tried "
4,is going to kill me for tweeting too much... Oh well!  I still can't sleep and McOrgies is entertaining me U+1F606 It's 5 am WEEE!
4,hopefully  or I just had a mild heart attack. No big deal. U+1F606
4,", hahaa cool!  It's just, I don't have the time to do it.. ;D Poor me. U+1F606"
4,goood  yeahh am mint tah U+1F606 ive tagged you in a note on fb  x
4," niceee U+1F606, and still only 4 for me "
4,awww.... poor youu <3U+2764 U+FE0F i'll help out if you like  i think i'll have a lotta free time this summer
4,I suspect I'll get there by the end of summer. Making nats is slow U+1F61D but the money is more useful than the skillcape.
4,Haha Omg It's Doing That To Me Too It's So Annoying Lol  Miss U Mrs.CJBaranU+2764 U+FE0F
4,haha. Might be getting another cat though as theres one that comes in too much and eats all cats food. U+1F606 So might catnap him.
4,"If I could take my dream, I would, but is there a chance for me to have it? can't wait til 20.November  Twilight New Moon <3U+2764 U+FE0F"
4,Have just been watching CSI with my dear loving parents  and now I'm kind of bored as always U+1F606
4,just got a call from my slightly tipsy bff U+1F606 talking to drunk people over the phone is the shit
4,ahhh ok  next follow friday i'll reccomend you to my 70 followers U+1F606
4,I heard u are hanna's #1 fan.. so might I be her #2 fan? U+1F606 LoL because I love her so much. she's one of my twitter-BFs!  xxx
4,- Kevin &amp; Joe :O  aaa  sooo cute U+1F606 Great spontaneous photo
4,"I LOVE YOU TOOU+2764 U+FE0F, we all love you ! it's impossible to not love you <333333 LOVE YOU xxxxx <3 "
4,wooooooooohU+2764 U+FE0F cant wait to graduate
4,tell me about it!  im going to be staring at it like no tomorrow when its up on my wall! U+1F606
4,"btw im v. happy about last tweet  (U+1F642baby run, cut a path across the blue skies. straight in a straight line you cant get here fast enough"
4,wooooo 100 followers. come on people I need to get to 1000  lovexo scaries U+1F606
4,OH-EM-GEE can you believe it? this is my 401 update haha  I think I'm officially addicted now U+1F606
4,i hope so   thank you .  U+1F606 x
4,thanx U+1F606  it's my grampys house  ...castle lol it is huge thou
4,OR SHAUN SMITH U+1F606 VOTE DIVERSITY! 09011322207  #bgt
4,I'm in a great moodU+2764 U+FE0F new stove works great. the kitchen is sparklinggggggg like a mouth commerical..ding. haha
4,i can say is: goodbye freshmen year! hello sophmore!  g'nightU+2764 U+FE0F
4,Playing D&ampU+1F609 on the deck in the nice weather at night...  Lemony is happy...  Life is good.
4,WEL T MEANZ M0 M0NEY 4 FIJI. F 0NLY EVRY0NE WAZ N TWITA AE  IU+2764 U+FE0F rar0&amp;fIjI
4,DDDDDD: finee~ you're not wrong. but i still win.  i'm not sure how that works.. but i do. U+1F606
4,tomorrow...ish a new day! coz school  well not like b4...this ish serious though U+1F606 wooot 3rd year is sooooo HARD!
4,im randomly sending shit  and my ass hurts wtf. i feel like clam tacos. U+1F633
4,Had an Italian pizza  it tasted awful U+1F606
4,later back.   Love you. U+1F63A
4,I've never been able to watch the music video for 'Teardrop' U+1F633 WAAAAY too creepy. ZOMG CARRIE!  #MCRchat
4," I am happy that you liked barcelona   I enjoyed your concert very much, never ending climb on a stage! U+1F606   hope you return!"
4,Give who a listen?  You didn't actually say the band name ;) U+1F606
4," I want Lines, Vines, And Trying Times to come out NOW!!!!  i love the previewsU+2764 U+FE0F"
4,Created all the main characters  May need to think up some others though... And a plot. That's always important in a book U+1F606
4,Gotta leave twitter for a while. i have to go do my hair then i get to go buy JB's new cd woohoo  talk to yall later U+1F606 <3
4," eeee  sounds exciting. (life is boring for me too, iss k U+1F606)"
4,welcome to twitter  cant believe took you this long to get one U+1F633 lol
4," Yea man. LOL. &amp; I thought sleeping anytime, anywhere was brillant. U+1F61D  Agrees. "
4," yay i beat you! ;] ilyem! [[here, now you can beat me. U+1F606]] tell matt and mia hi for me!  haha. i know! i asked my dad"
4," Yeah, I've been busy with school too, good thing it's Summer now!  &amp; that's totally awesome. U+1F606 I might get a phone soon."
4,On my way 2 pick up mitchel'zU+2764 U+FE0F album!!!!!!!!!!
4,is recording in gainnnngstavillle tommarow..or today.  nightU+2764 U+FE0F
4," vote vote vote 4 30STM httpU+1FAE4bit,ly/PmvRY and hhttpU+1FAE4www.kerrangrock100.com/ ciao "
4,Game Gear FTW! U+1F606 Though yeah GameBuy Color with Pokemon is complete WIN
4,Paramore - CRUSHCRUSHCRUSH  U+1F606 I LOVE the misery business music video. <3 <3
4,"I'm talking to Taylor..... and now I'm not. U+1F606 She is awesome! Tomorrow is a new day, hopefully it's as great as today was. "
4,Shower. Expecting company in a bit  - we're gonna watch Robin Hood U+1F606
4,284 new songs on my ipod. U+1F606 now i'm going to take a shower.
4,going to see the 3D concert AGAIN today. 2 days in a rowww  .... and again on tuesday U+1F606 woop woooooooop (:   <3
4,"Good morning sunshines  I'm on FB-do you know I had 70 notifications and 38 emails? Blazing Lights today! I gotta shower, I smeel bad U+1F606"
4,aww thats cute!  go Bradie U+1F606
4,Installing Win U+1F61D on my Mac. I know it's wrong
4,cleaninggggg ; going to buy a crackhouse soon  ; &amp;&amp; yesss sugarplum you can rent it anytime U+1F63A
4,"going to mangdu in a bit, then to magnivate's office, after that senci and maybe fx U+1F633 oh my "
4,"Diversity were amazing, they made me chuckle. U+1F606 Hollie Steel or Diversity to win! "
4,one week tops at yamocca  with all the dead fish. haha funniest conversation of my lifeU+2764 U+FE0F
4,lol thts what i thought curtis U+1F606 but i will still stick up for ya
4,no thats a great idea i think !  reminds me i havnt watched them in AGES! :OU+1F62E
4," There is a VK kink meme, actually~!    And I'd be SO SO delighted if we can revive it. U+1F606;;"
4,((: Being in the Outlet U+1F606 however
4,BAHAHAHAH seriously. we're twins U+1F606  um and not really have you? bahhaa
4,"I feel so tired, ! U+1F606 I fell in love with Sandy on MTV .- &quot; just dance &quot; best song ever.! and Happy Birthday Daii "
4,U+1F606 my twitter is being ghey... I didnt mean to re tweet!!
4,"wow,sissy just turned 18! she's old!U+1F606 haha. sorry sissy..you are still my favorite sis!  btw,helloooo SUNDAY!! and goodmorning PEEPS!"
4,yeshhhhhhhhh  helloooo beautifullllllllll U+1F606 haven't done that in a while huh?
4,hey caleb! what's your favorite colors? cause i wanna make you something for when i see you in aug 23  hopefully you replyU+2764 U+FE0F
4,Laughing helps you live longer... So dont be afraid to laugh. Im laughing right now Haha  scjU+2764 U+FE0F
4,well  costco is fun U+1F606
4,YAY fixed my phone U+1F606
4,"Dannii ... Has had a lovely day in the park with a picnic, paddling pool and a loada friends. and sunshine of course  yay got a tan U+1F606"
4," that wall is about 2.5m wide  the others are about 3m, but i have a built-in wardrobe and two windows to paint around U+1F606"
4,Maybe tomorrow  I'm really sorry T_T I really enjoyed our talk U+1F606 I had fun
4,ohhhh jasmine is being so damn kinky right now i fuckin love it U+1F606 hahaha just kiddin ewww TWINCEST!!
4,love that song  CassieU+2764 U+FE0F
4,"is playing PokÃ©mon Mystery Dungeon Explorers of Time. It's GREAT!! I'll just pwn out all the other PokÃ©mon U+1F606 U+1F606 And btw, I just woke up "
4,"I miss you BF :'(, now so bored without you, I need you ToT hahaha I love you  (Claux U+1F606)"
4,i swim in coffee and had a cosmopolitan on the table o.O U+1F606  oh thats badly :S ...get well soon!
4,is eating cereal... and contemplating on the stark realisation that my life is boring...! Ha ha  U+1F606
4,Home!! Sweet Home!! U+1F606 Pool Party! HB STEPH!! I Luv Ya!  U know u Rox!
4," haha. YES, I AM!!!  and omgsh. hahaha. thats cool!! U+1F606"
4,Loving Jason Mraz right now U+1F606 and Coveted Green you should check that band out they're amazing!
4,"that were the same and one different. U+1F606 Three were for ses. 4 and one for ses. 3. U+1F606 And yes, I was a CRAZY Alias fan. "
4,Up was a great movie!  New favorite~ Still out with friends. U+1F635; U+1F606
4,you make me laugh soo hard!! your amazing! the ultimate package.  U+1F606
4,yayy got it out U+1F606. going to have dinner now
4," The Killers = Love. Mr Brightside + lulyciienta + OperationA + Twitter + Ermm..  = U+1F606 (i'm far too random, a bit worrying)"
4,"   -  funniest thing I've seen/read all week. U+1F606 seriously, just read it "
4,OMG! I love it U+1F606 Hahaha
4,ooc:  thank you i couldn't resist kitty-nom style U+1F63A
4,Ohhh wow. That is horrible. U+1F606 she has to go to Amsterdam!  LOL
4,Rain. I am loving you. Haha  Keep it up. Maybe classes will be suspended. U+1F606
4,"=o lines, vines, &amp; trying times - jobrosU+2764 U+FE0F is out! I need it! Haha "
4,played tennis and watched American Beauty outside on my patio with Dustin  Today was an awesome dayU+2764 U+FE0F.
4,omg tara look U+1F606   well I find it amusing   LoL that's fine
4," *hands some toast with scrambled eggs and bacon, and a cup of coffee* For the creamer, dairy or non-dairy? U+1F606 Good morning. "
4,DARN RIGHT  ruv roo Reah! U+1F606 <3
4,yep  and we do have a 3d screen here finally so i can go and see it again in 3d if i really like it U+1F606
4,adding another color to my nails [: twitter isn't stupid btw it keeps me entertained. &amp;&amp; i want me some patrick dempsey  what a cutieU+2764 U+FE0F
4,our ãã?å¨'s are angels U+1F606 They take their jobs really seriously!  I was surprised!
4," omg helllllllllllllllla late, but thanksssssssssss!  yay for us high school graduatesU+2764 U+FE0F"
4,tara! you copy catter!! lol :]] im a twitter whore  i love twittertwittertwittertwittertwitterU+1F609
4,"my nick &amp; miley &quot;dark theatre theoryU+1F910quot; they are shooting a video, that would explain the &quot;writing&quot; ...just a theory. "
4,Hurray~~ L'Arc~en~Ciel live in paris is done! 4gigs U+1F606 Gotta convert it to mp4 so i can listen it tomorrow at work
4,lmao i'm suprised you actually even remember that  you looked ttly fucked U+1F606!
4,In philly with trioU+2764 U+FE0F
4,I painted my nails again...toenails too  Fun U+1F606 Only 3 more days of school!!!
4," Before I go, in case I forget, want to wish you a happy &quot;early&quot; birthday. Kindle U+1F629 too..the FORCE is strong with you!  "
4,Yay August 1st  So Excited!! Mrs.CJBaranU+2764 U+FE0F
4,wooow that's sounds really great!!! have fun <3 not much too  it's 1:40pm here in Japan and I just woke up. lol LAZYYYY U+1F606
4,LMAO U+1F606 yeeah I see we're all very hungry  lmao
4," Not really. Dad, Riz and I were left  Daddy is planning to go eat at Pizza Hut! Now this is were my *freedom day* starts. U+1F606"
4," lol i probs would have slapped him too  stupid teach U+1F606, aw thanks your sweet "
4," good  im just browsing n listening to the music. well, did you have a plan to go in the saturday? U+1F606"
4,- there's a ferry from bratislava to vienna... maybe you should try it. U+1F62D coisa eu pergunto pruma amiga q mora lah.
4,#idfollow selena gomez before celine dion U+1F606 alright I think I'm done for the night. that's all folks! lol g'night babies
4,"Whoo-hoo! Finished the video and I'm loving it  Wow, hope that didn't sound selfish! U+1F606 Will be up later this week!"
4," yeah.. My dog its crazy like me  Well, thinking about it... He is the craziest dog ever hahaha U+1F606 but im not the craziest girl"
4,"Hellllllooo Rainy SkiessU+2764 U+FE0F Going back to sleeepp, not going to schooll "
4,School is almost over! This school year was kickass  I met himU+2764 U+FE0F I love you guys.
4,yeah I know ;) lol study udy.. luv u CharU+2764 U+FE0F sisters 4 eva! Oh ! and ps I got my ring back !
4,i suck at Geometry BIG TIME! lol.. probably my worst subj!  i got sick of neopets already. U+1F633
4,did you know portugal is getting closer and closer to having a  concert? did yaaa? hahaha  --> LVATT U+1F60E
4,&quot;give us the money!&quot;    &quot;elmo knows where youu live&quot;   hahahaU+2764 U+FE0F these msn sounds crack me up  x
4," Haha thanks for all the support  You do have an excuse, you're simply great. U+1F606 ^^"
4,I happily stuck one of my 4 precious Tokugawa kamon stickers onto the back of my iPhone.  But it's covered by the iPhone casing. U+1F606
4,no wise today    ....... 29 days U+1F606
4,"oh my god, jim beaver is in harpers globe/island.  i was like watching SPN and he was on there and i was like &quot;U+1F633!?&quot; >_>"
4,ich freu mich morgen keine schule zu haben  know what THAT means.. day off suckkkkas U+1F606
4," noooothing mucho  Annoyed by learning, haha U+1F606 wbuu gangster? ;p"
4,i love you.....you are like seriously one of the coolest people in the world U+1F606.... and and and btw you should follow me
4,i need to have him... or him...OR him! mmm vv >.<  lots of arrows U+1F606
4,"Working tomorrow, then going to play some D&ampU+1F609!!!! "
4," I got mine at JB Hi-Fi too! $12 U+1F606 Oh man, I hope you recognise Nino faster than I did! "
4,bonnaroo past httpU+1FAE4tr.im/nGbD too lazy to finish the site or even make the current bits work right. enjoy
4," Hi... Sandra??? Is that you? It's me, ST.  I'm following you now. U+1F606"
4,says a stranger rated my Resto. 3 stars.  Oh well. U+1F606
4,Guuys check out quizilla  youu gotta check out me U+1F606 type Charliie09 .. Thankiiies
4,LOL - that's preferable anyway  Be a great shirt to have at WU+1F62E:A ;-) hehe
4,Added.  cute baby pic!!! U+1F606
4,"Baby shower.  Actually, I'm only excited to see one person there. Gosh, my mom's brother cant stand me. Oh well. U+1F606"
4," anticipating for tomrow? U+1F633? hmms. &quot; im waiting, anticipating .. cuhs igootta be next too you!&quot; hahhahas "
4,I'd also just like to mention to my followers. PLEASE TWEET ME! lol U+1F606   I WILL respond. I enjoy hearing your thoughts and comments.
4,haaha i know! they all just ooooozzzzeeee gorgeousness. U+1F606 so excited for friday
4," awe how cute U+1F606 I HAd a party at mine yesterday, it was awesome.  SO DRUNK. don't remember much...i kicked the pain off my door"
4,only caught last 15 mins of football but woop woop 4U+1F62E AND we won Rugby too
4,penge!! U+1F606
4," ......idk haha  i get the love thing, but not the heart shape. haah U+1F606"
4,"from my daughter's fbU+1F910quot;bonfires, backyard camping, swimming, playing games in a tent. ain't nothin like it   I need to &quot;unplug&quot; them more."
4,has an ambition with a v8 engin- as stated by my hero Elvis Presley U+1F606...or plans bigger than he dreams as I say
4,"Smallish group last night, but was fun. First D&ampU+1F609 in 10 years, and I'm liking it "
4,I cut my hair really really short the result is a bit strange but awesome  I kiff U+1F606
4,haha well I don't have any U+1F606 but that's all good Alex and I put them up for our enjoyment
4," Alrighty, thanks.  And is it sad that I don't know what teens listen to these days, being a teen myself? U+1F606"
4,Haha Whoot Yay Good Luck Zach! You Will Do Fine  I Can't Wait To Hear All About It!! Whoot Tony AwardsU+2764 U+FE0F Mrs.CJBaranU+2764 U+FE0F
4,omg U+1F606 lmao I know  isn't it so amazingg????
4," Aww  lol.  Me too! Hahaha, Rob is gorgeous. Cam too. U+1F606"
4,pshh. Of course you didntU+1F61B hahaha
4,thx for askin bbyU+2764 U+FE0F i'll kill u about 3 hours again.let's play a jigsaw
4,LMFAO(: magical bananas? ahaha U+1F606 we areee! (: awww thankiies  i sang hurt by cristina aguliera &amp; ILYSSSSM! u know it?
4,you're Tokio Hotel SPAMMING U+1F606 I'ma join
4," ooooo, thank you!  very helpful.(sp?) hahaha when you do the (sp?) thing the spelling gizmo twitter thing  to u U+1F606"
4,you will babe  I know itU+2764 U+FE0F
4," wait, you're in NY? i'm officially jealous that you get to spend your birthday in NY! btw, i finished season 2&ampU+1F609 of himym! "
4,nothing  just annoying someone! U+1F606
4,I have a picture; I AM NOT JUST &quot;U+1F633&quot; anymore....also...I am officially addicted to Rhett and Link...thanks Em  *btw..that is not sarcasm*
4,i know!! isnt it great?!  ireallyloveyoumrpresidentU+2764 U+FE0F
4,pshh you say whatever u want  i say i am not U+1F606 iluuu
4,"At townsquare. So far saw danny, Tatiana, jannellynn, Kiran, isaac, PAULAU+2764 U+FE0F, tiffany, uh.. That's it  paula cried! I missed her <3"
4," Now your updates aren't so meaningless, huh?  Now, who be you? U+1F606;"
4,you need to pay more attention to your shifts U+1F606 lol jk :3 I love you!
4,Heck yea!!.....lmao..do it on Adam Lambert [ Gayness] U+1F606....plz..will you??  - Your biggest fan Brooke
4,"OMG! , you make me laugh sooo hard  no idea why you never got a call back U+1F606"
4,ur wininng Mr twitter Universe  u wr also nominated 4 Ms tiwtter World LOL but they took u out ): u had a got place U+1F606 vote Gio!
4,At my mommys house with ricky whore almost tu gay tu functionU+2764 U+FE0F  ha!
4,i lovee alan carrr U+1F606    lmaoo andd svenjas mum ;) andd chris' although not as much
4,LOL! me too! U+1F606 it also helped that he was the mac guy in mac vs pc commercials
4,i love you IphoneU+2764 U+FE0F hahahah
4,HAHA!  thats Funny! U+1F606 Xxx LoveUU+2764 U+FE0F be not to tired! <3
4,home now . today was so amazing. watu was so great  now its bed time U+1F606
4,"watching the hills marathon, and getting ready to watch the finale AND the myv movie awards YEAHH  U+1F606"
4,"Oke let's get started firts cleaning room, making homework abd then cooking , playing guitar, reading book  i feel better now U+1F606 lol"
4,im so tired but i got so much done today and yesterday. im proud of myself  goodnightU+2764 U+FE0F
4,Cold drinks. Not as nice as hot tea but still OK  This is one of simple things in life that spells out 'happiness' U+1F606
4," lucky bizznitch with your followers, lmao. U+1F606 but i'm glad you had fun at the festival.  any news on lu's trip status? lol ilyt!"
4,gooorgeous. aww this made me smile. I wanna go to australia  the palm treesU+2764 U+FE0F
4,night   i'm writing again U+1F606
4,"Ahhh they were actually quite good  Lucky, that. U+1F606"
4,its so awsome. im so excited for this album its gonna be amazing U+1F606
4," Debs,tom replied too me yesterday,you have no idea how happy he has made me U+1F606 U+1F606    LOL XX"
4,TTFN cyberworld. imma watch my sisters' AND mom's recital. wanna come? U+1F606 8waves hotel. 3rd floor. 6pm - 8pm. byebye
4,Cornery bakery in downtown chicago with my gorgeous familiaU+2764 U+FE0F then shopping shopping shopping shoppingU+2764 U+FE0F gorgeous I miss lala
4,today is a very special day 4 me i feel great ... i feel soo happy  don't even know why!!! i think is God  U+1F606
4,I thought it was say not express U+1F606 but eh ur verison!
4,happy birthday to sarah  sorry i stole your knife in home ec today U+1F606
4,-_-Zzz U+1F633!  Re: no computer... I have an idea what *I* would do... GO INSANE! XS Pool is better option. Sunscreen!
4," Wow,that was deep  Battlefield is beautiful. .You're such an inspirationU+2764 U+FE0F"
4,hi selena! i am huge fan  i hope you are doing well and i wish you all the best in lifeU+2764 U+FE0F
4,Dev Patel as ZUKKO on Avatar the Movie? U+1F633 *whistles* Sweet. And Jackson Rathbone as SOKKA... Hmmm.  I bet it'll be awesome!!
