emotion,tweet
4,OMGGGGGGGG. Well tbh I'm not a fan of beyonce either xD Oops. Oh well
4," o_O Nice pics from Twistys, I will vote 4 you "
4,hii everybody  just checking up on what everyones doing XD ha ha xx
4," Who's your friend? ask them what's there uncles name and if its Paul then thats my friend, yo!  ha. xD"
4,Hey  Sorry for being such a bugging person but i'm so bored xD
4,make me one with nj XD pleasyyyyyy please  ilovetaylor106
4,ahhaha oh he will  and our postman dosent like dogs XD
4,HEY! your finally on twitter xD whoooop wembley in a few hours! I'm gunna ring you on tuesday to tell u all about it   x x
4,WAYY too much info XD Why must I leave when everyone is spammy XD My back is okay! Still bruised but not as hurty  How's you?
4,Thank you<3 I really appreciate it!!
4," ahh, then it's chem/bio today  got it wrong! XD"
4,jk..didnt end up going out..i like being cozy in my beddy boo &amp; relaxing<3 &amp; i colored my hair pinks &amp; rose colors! yay
4,"Turned off my Radio. Entered my  CD, and put it on repeat.  Makes me sleep faster. Gnight TwitterNeverLand. Sweetdreams<3."
4,hahaha me is bored too; but i am roleplaying lol  and tlaking with u make more interesting being on internet xD
4,no prob!  haha me and my friends are random. we wore it on the premiere day of Twilight! XD
4,I'm toony free  ..jus 4 a few hrs tho...shyt beats a blank...Totally me tie ri now..xp
4,- Braceless  Aw it makes me so happy  How sad is that haha? xD
4,I GOT IT!!! OMG I GOT IT!!!! XD As in the LONDON &amp; BIRMINGHAM CLOTHES SHOW GIGS OMG!!!!!! Haha I'm a little excited.
4,ooh kays well i feel better now  oh haha good luck with that XD ill bring  as my husband then XD
4,I made panacakes this morning! <3 First time ever. I made too many. I couldn't eat them all. XD It was good though.  Now onward to today!
4,"  is my best friend  hahah, I love you guys<3"
4,PS: I miss Mr. FF... He makes me happy and always makes me laugh..soon enough ill see him  <3<3<3
4,says Wahehe. Kami na bukas ang mag-cacampaign  EMCEE ako at Campaign Manager XD (rock)
4,shopping with my mom then barn  AlyssaLynn<3
4,I'm pretty sure we can force another victim into doing it. XD I've always wanted to do a school girl cosplay.
4,now i am listening to 20 dolar nose bleed and before that i was listening to w.a.m.s.!!  i`m listening to FAD aaaall day! lol XD
4,I love it! Thanks so much! xD I'll drop by your shoppe.
4,O_O Thank goodness your mum's alright! You be safe now
4,haha yeah I adoooore him  and yes he has a pih called Chester hehe got a thrill when I knew xD
4,Is updating C:T's marketing collateral
4,tanks sweet<3! ... i*ll definitely be a twitter monster this evening
4,hehe the lil boy from UP movie is so ADORABLE!!  haha the doggie..  said watashiwa.. XD
4,Bored again xD leraning for Biology exam and cannot wait for teh E.N.D from BEP in Stores this friday here. I already ordered it
4,i hope they're dating!  muhaha XD
4,"Refreshed  ahh .... Had the night of a lifetime, so simple yet meant more than anything<3"
4,OH GOD THANK YOU!!~ XD haha welcome to Twitter! ^^ (Love your music)
4,Have so much fun!!!!  You have a well deserved amazing time<3 Im so excited for you it feels like Im at the show all over again
4,"alright guys I'm going to bed, I'm really tired but I will be back tomorrow  Knight guys<3"
4,north<3 no wonder I called it home. disco camp = great!
4,Home  just showered. Squeaky clean xD
4,lmao it is? i didnt know it  xD
4,off the deep end and glamour kills shirt just came in the mail<3 i screamed
4,i got the text  but i dont have any money left on my phone so i cant answer you xD
4,i <3333333333333 shia labeoufffffff<3
4,Awesome day  went out with claireee and then sat in bed talking to jugy all day xD he makes me laugh
4," yeass she has, who is she anyway xD il get the car and you get the shovel "
4,NIGHTY NIGHT TWECHELONS  sleep well to everybody who shall be sleeping xD
4,I am looking forward to:Seeing ana.Mandy's graduation.OUR ANNIVERSARY SERVICE! My graduation  Summer<3 College. Adult life.
4,Yeah I know that u wouldn't eat it.  I meant it in another way. Whatever! xD.. What's that movie abouuuut? (:
4,"  EXCELLENT GIF!!!  xD,  i'll have an wonderfull day now   thnks girls!"
4,YAY!  Keyword: WAS. xD I wonder who's inside that guy... or thing... #andyhurleyday
4,loving life everyday xD! why waste?
4,Pokemon is fun to LP tho  it soooo anooying but good XD
4,goognight and goodbye i love you  !!!!!!!!!!  XD
4," hehe, i can buy up to four on my presale!  if you guys wanna come you'll have to pay for yourselves, i have no moneyz xD"
4,I updated about it!   OBVIOUSLY I didn't! XD  Cheating shmeating. ;)
4,sleeeeeeeeeeeeppyyy  TOMORROW LVTT  sweet dreams daniela  xD!.. sweet dreams   see ya tomorrow  nightyy nightyy
4,Good Morning!  going to eat chick fil a for breakfast yaya xD
4,It was soo much fun  everyone (besides me of course xD) was half drunk and they played strip-twister  Pics later maybe :p
4,"I had fun at the beach today, gonna do some dropshots, chillin' with Kyle  man this guy is cool. Mr. 10512? Mr 151! XD"
4,Just got home from dance recital!!!!!  got my 5 year award<3
4,"I can not sleep, but never mind because I have and are givin MTV Playlist! Sleep if i hope to have a beautiful dreams ^-^  XD  =@ ~_~ *-*"
4,I borrowed ARASHI's CD from my friend  ARASHI is cool. I love Nino XD
4,"I'm going to resist temptation &amp; read the epic fanfic TOMORROW. XD Now, I'll watch my brand-new Avatar DVD   *happy dance*"
4,Hey sorry I haven't gone on in like a day it's lame I was at my dads house D; but I am at my moms all better  ___<3
4,im 15  ur 14 in a half rite?? xD
4,:o its Tetris's birthday today  Happy birthday Tetris you've brought me endless days of procrastination fun xD
4,: only if i meet you during my video game obsession phase:p then you would have seen how badass i was :p hahaha
4,End level 5 with 8825. Open kk from cutoff and bb flats. He check shoves qq on a J72 flop and I hold
4,Hey everyone  I'm back from the caravan. Pretty boring weekend though. But....GO DIVERSITY!!!!! I was so pleased xD xxx
4,i love that song! 3OH!3 XD ....can't wait for the video...
4,Got to the hotel safe  going to sleep<3 myspace.com/wearemcclory myspace.com/masterp5000 714-646-7788
4,:O:O i feel loved  ily so much that your my 535 update
4,"haha~ gambatte kudasai, oyasumi nasai~ romaji version le.. confirm still dont get it. xD jiaqi! we got the same numbers! "
4,Haha no no we aint  i don't do people for my homework back xD Haha
4,watching The Notebook!!â¥ I love that movie  XD
4,"Dance -  Ahaha.  Today was great. <3 Goodnight y'all!  My cousin is sleeping over, aha. Fun stuff!  / ILY<3"
4," SWEET, thank you!  No FAQ for me! 8D"
4,"went to sleep with 216 followers &amp; woke up to 972 followers... O_o.. what's REALLY good, twitter?  Welcome Welcome Welcome!!"
4,ooh that explains it XD hahaha. She'll get drunk while we twitter it up
4," ahhhh, cool, my sisters out buying it now  xD"
4,"I love my boyfriend, I know its only been 6 days, but it feels like a lifetime, baby you mean the world to me x3 5|24|09 "
4,thanks  so glad it's finished! . . . . but now i have to work on chapter 4 XD;
4,Awww. At least your userpic is showin up for me now. XD I like it.
4,Yay 3 tvs in my room=3 Xbox =happy davie
4,I've finally created an account here!   ... I'm slacking! xD I should be starting my Horror Lit. CPT xD
4,Mitchell musso xD
4,morning world! have a good day<3 dont forget to go greeeeen!
4,So Excited and getting ready for the D&amp;D Barn party
4,the regular one that comes with d60. 18-55mm 1:3.5-5.6G
4,No no I luvs you! <3<3<3 You are so friggin' innocent it's scary! > >
4,"  I'm up early too, it's like 7:00 over here (Canada) &amp; it totally wouldn't bother me, but it's the weekend xD have fun on vacay!"
4,just upgraded the media Centre from XP MCE '05 to Windows 7 RC... its awesome
4," Besides,  would love exploding collars, mucho rez xp for him, cos you know the collors wouldn't make a difference "
4," First and foremost-ly, the Westport Nerdfighter Gathering  I'm RedHotMollie on YT if you hadn't gathered that already xD"
4," Hmmm...I'll think about it (the typo made me smile  well done for making it? XD weirder mood than normal, apologies)"
4,"got to go buy one, clean the kitchen then beeeeeeeeeeaaaaach  aslkjdhfaklsjf <3<3<3"
4,nose pierced...  and now i want to go for a night adventure to a spooky place and go to the fair and have a BLAST<3
4,"  ne nevidel xD... to se honem mrknu, urÄ?itÄ to bude nÄco senzaÄ?nÃ­ho  ... dÃ­ky madame  ;)"
4,"beautiful day x3 &amp;&amp; imm pretty w| a dress on, ohyess "
4,ã?ã?¯ãã?ã?ã?ã?ã?¾ã?ãgood morning =^..^= it's j(o_O)nfest Day 2
4,gnight<3
4,"thanks  received 4 amazing post cards, thanks!  but wait a minute, it was sent from Frankfurt/Germany? O_O aheuheue"
4,Good morning  Did everyone cool off? XD
4,Mwahahaha my laptop is squeaky clean right now...just gave it a gd scrub!  Damn smooth...(L) MOM GOT MACARONS FOR ME! 8D
4,go Windies! beat the Aussies xD
4,sure? okay then  sooo did you start tanning yet? xD
4,"Yay! Site maintenance is over  Uploading Chapter 27, the fifth and final chapter of the marathon as we speak, or tweet in this case lol xD"
4,"ATTENTION ALL FOLLOWERS!!! haha.... well, i got nothing.  i'm just plain annoying. you got a problem with that? XD"
4,Oh my God!!!!  We love New Moon and We love youu!! You're beautiful!!  We hope to see you soon! Byee Tay!  xD
4,woha ;D done with the exams   and tomorroe no school  i'll visit my old teacher xD
4," yeah i'm good thanks,sorry about the random add, you look so much like my friend its weird O_o!  good day? x"
4,: lol  We do believe in him! XD
4,I almost cried when you opened your present!! xD ur welcome!! It really was THE best party ever!!
4,How can there be adverts already xD. The camera keeps panning round to Rob though *dies*
4,Mom dad the Baby and me had a nice dinner together. She is going to be soo spoiled even the waiter was captivated by her!  Rye Elizabeth<3
4,I wish!  But usually &quot;why are ppl mad about new editions&quot; =D&amp;D 4e nowadays.  We'll all get through it.
4,awesome !! and my ass just wants go get out of the house ! xD I'm fine with anything
4,wow  well that is good news dude xD im on your dad
4,ooohh but a GOOD &quot;D&quot; and well worth it!!! Whoever came up with that one is a genius
4," haha which? when i sang JAI HO song? LOL XD. im so bored, i just wanna makes myself to happy n fun by i did that  whats up?"
4,dude i am so freaking tired and i have a headache. TAKE ME TO THE BEACH<3. hahaha
4,yep xD I'm looking up some campgrounds
4,Come back to NY!!! I wanna seee you perform again and your amazingg<3
4,happy happy happy!!!  Iâ¥my lifee! XD
4,! Haveing Fun ! Kimmii soo funny ! Just been singing lessons with her XD  Seeing kieran my nephew 2day. Cant wait XD
4,jiyahahahaha... embueerrr.. makanan semuaaa.. XD *lempar  with 's  ena looohh
4,Just watched the new moon trailer.. Well 15 seconds of it anyways.. La Push looked nice Ahaaa.    (and Rpatz<3)
4,Hmm. I'm thinking i'm going to go see drag me to hell. again! Anyone wanna come?  Jordan<3
4,finally home XD. SA in 3 weeks
4,"5min.com is looking for a director of R&amp;D. Did it for 2 years, best job I ever had. now it's your turn  "
4,haha i dont know xD at 3
4,"hahahahahahaha  - beth, secret, i dont like nathan anymore :S:S:S:S:S:S:S hey you know something, this beth... "
4,Y O U  A R E  R A D D E R ! get that in yo headdd xD i loove you <3
4,"I'm so friggin' excited  It took all night till 5:07 am, but I finally got the merch store up xD "
4,Saved this pic   Useful lolcats smiley translation  :O XD
4,"GOODmornings. Still sleepy, a bit. I feel like dressing fancy today.    You're going BAAALD?! x_x"
4,yes... i do like Keith Urban  i have a soft spot for country music... shhh XD
4," A few weeks now - finally got everything sorted out, and we're good to go!  Post at will! XD"
4,Aww  thanks<3
4,- wow x3 Miley? pls follow me ï¿½  ?
4,Photoshop O_O Playing Mastermind on the side
4,i just got song a lullaby by none other than thee infamous matthew. xD i still can't sleep but thanks for the effort.
4,STILL UP!! xD        CUEK!  ......G'NIGHT BOYS!!!!!  LOVE YA!
4,- yu look lovelyy x3 pleasee follow mee
4,"just got back from getting my hair cut pretty short  i love summertime!!!! off work, not sure what I'll get into today... lake tomorrow<3"
4," haha, yes, very scary ! xD haha, aw, thank you, lmao  your just like a girl i know, Kayla... "
4,is eating sweet chilly tuna now  how do u spell chilly O_O. cili = malay. chiili? chilli?
4," Eh, whatever. Good memories make me smile xD This school year was fun "
4," YES!!  and yeah, I saw the trailer this morning, it's unbelivable, can't wait to see the whole movie in nov! yeah; AMAZING<3"
4,a pretty long one xD hi Martin  how are you?
4,no giving kids a can of gasoline  to play with at the campfire is a bad Idea depending if you like the kids O_o
4,Watching Ellen DeGeneres Show  Gonna watch a movie afterwards.. Hmm... Which one? (I think we all know the answer to that) xD
4,Happy birthday sister  !!! Can't believe I'm awake !! (7:53 AM) xD
4," BLINK 182<3 / morning, morning.. it's freezing in my room "
4,Hey  Nothing much just a bit exhausted. It was my first official day of working xD My knee is acting up like usual.. You?
4," done with benjamin button, what a beautiful movie. Sleeping, dreaming of my wife. Hopefully go over her house early tomorrow<3"
4,Cant stop watching the New Moon Trailer XD hehe it was amazing
4," To direct message you just need to add a &quot;D&quot; - i.e. D , not DM .  Just so you know. "
4,haha thx xD OMG THX FOR REPLYING! i hope you call me
4,english calss!!!  xD
4,I came home sick.  But I feel better now xD
4,look i'm like tabby wearing my crocs  hahaha. love youu<3
4,Eating the rice I was cook  and it's actually cooked!!! xD
4,harhar :3 daldal ni mileY cyrus .. me nami2sx lahn pla XD the rain is over now ! yehei .. im in gud mud agen
4,OH HEY JOHOR BAHRUU jb  ahha sorry had to XD
4,LOL awww Ally!!!! XD haha nooo i &quot;died&quot;... in the good way... hehe
4,That's awesome! Tell the R&amp;D guys I said hello
4,i'm up to everything yay xD soo about the cellphone you should buy the mcfly one
4,Jsem nehorÃ¡znej bordelÃ¡Å. Ten bÃ¡gl bych si taky uÅ¾ mohla vyloÅ¾it. xD VÃ­tejte v realitÄ...
4," ...  Sorry, though. xD"
4,omg i love this  summer storms//hail XD
4,The show in Brussels was so amazing<3 come back soon
4,My friend is getting me a kitty  and  I'm going to name her Chloe<3<3<3
4,haha  my &quot;neighbour next to me&quot; sleep too  she always lie upon my shoulder XD
4,yaayy for disneyland wedss  mmm my head feels much better;D
4,happy and sad. hate it. xD the walk in park was just awesome  need to do it again
4,SO YOU SHOULD LOVE<3 ME FOR MAKING YOU ONE OF THESE!    SARAH MARIE HUNT YOUR THE BEST little  SISTER WELL SOMETIMES....
4,I'm so awful. XD I stole money from Jacob for Starbuck's.
4,So excited that Andy is home from the Naval Academy!! This weekend is going to be really fun  Tweet tweet<3
4,Can't for steph and bridgette to come over  i hope sarah can make it XD
4,you think? hmm... I'm just going crazy maybe  it's madness XD
4,couldnt read everything here because my pc nearly broke down when i tried to xD hm happiest and funniest bday ever i think
4,oooh! it is! it is a good manga! xD oh and i've got one more tweet and it'll be my 260th!
4," Oh, i thougt you were coming back to the comp to tell me that you found it xD But i can call tonight "
4,"goooodmorning  I've a soccer topurnament to go to, tell you when I get back, but we'll probably be last or something like that xD"
4,LVaTT<3 = AWESOME.. been listening to the cd non-stop the last 4 days
4,Ment To Be Off  I Went To See Them And They Said I Can Have Today And Tomorrow Off XD
4,xD.... I'm ok..my Finals r almost over.its my b-day 2morrow and I got two AMAZING gifts... I&quot;m.. happy
4,So I guess I'll be wearing shorts  And exposing my &quot;Harry-legs&quot;. Know what I mean? xD
4,I miss everything about classic disney movies<3
4," Yeah, I wonÊ»t. xD  OMG YES. I love Jacqueline. SheÊ»s so nice. "
4," Yeah, I figured I should watch them in order... I hope II comes in soon!  LOL. Re: V - I do love a bad movie on occasion XD"
4," hahaha XD I can totally see that happening XD but maybe it won't be so bad, and you can't say that you haven't tried "
4,is going to kill me for tweeting too much... Oh well!  I still can't sleep and McOrgies is entertaining me XD It's 5 am WEEE!
4,hopefully  or I just had a mild heart attack. No big deal. xD
4,", hahaa cool!  It's just, I don't have the time to do it.. ;D Poor me. xD"
4,goood  yeahh am mint tah xD ive tagged you in a note on fb  x
4," niceee XD, and still only 4 for me "
4,awww.... poor youu <3<3 i'll help out if you like  i think i'll have a lotta free time this summer
4,I suspect I'll get there by the end of summer. Making nats is slow xp but the money is more useful than the skillcape.
4,Haha Omg It's Doing That To Me Too It's So Annoying Lol  Miss U Mrs.CJBaran<3
4,haha. Might be getting another cat though as theres one that comes in too much and eats all cats food. XD So might catnap him.
4,"If I could take my dream, I would, but is there a chance for me to have it? can't wait til 20.November  Twilight New Moon <3<3"
4,Have just been watching CSI with my dear loving parents  and now I'm kind of bored as always XD
4,just got a call from my slightly tipsy bff xD talking to drunk people over the phone is the shit
4,ahhh ok  next follow friday i'll reccomend you to my 70 followers xD
4,I heard u are hanna's #1 fan.. so might I be her #2 fan? xD LoL because I love her so much. she's one of my twitter-BFs!  xxx
4,- Kevin &amp; Joe :O  aaa  sooo cute xD Great spontaneous photo
4,"I LOVE YOU TOO<3, we all love you ! it's impossible to not love you <333333 LOVE YOU xxxxx <3 "
4,woooooooooh<3 cant wait to graduate
4,tell me about it!  im going to be staring at it like no tomorrow when its up on my wall! XD
4,"btw im v. happy about last tweet  (8)baby run, cut a path across the blue skies. straight in a straight line you cant get here fast enough"
4,wooooo 100 followers. come on people I need to get to 1000  lovexo scaries XD
4,OH-EM-GEE can you believe it? this is my 401 update haha  I think I'm officially addicted now xD
4,i hope so   thank you .  XD x
4,thanx xD  it's my grampys house  ...castle lol it is huge thou
4,OR SHAUN SMITH xD VOTE DIVERSITY! 09011322207  #bgt
4,I'm in a great mood<3 new stove works great. the kitchen is sparklinggggggg like a mouth commerical..ding. haha
4,i can say is: goodbye freshmen year! hello sophmore!  g'night<3
4,Playing D&amp;D on the deck in the nice weather at night...  Lemony is happy...  Life is good.
4,WEL T MEANZ M0 M0NEY 4 FIJI. F 0NLY EVRY0NE WAZ N TWITA AE  I<3 rar0&amp;fIjI
4,DDDDDD: finee~ you're not wrong. but i still win.  i'm not sure how that works.. but i do. xD
4,tomorrow...ish a new day! coz school  well not like b4...this ish serious though XD wooot 3rd year is sooooo HARD!
4,im randomly sending shit  and my ass hurts wtf. i feel like clam tacos. O_O
4,Had an Italian pizza  it tasted awful xD
4,later back.   Love you. x3
4,I've never been able to watch the music video for 'Teardrop' O_O WAAAAY too creepy. ZOMG CARRIE!  #MCRchat
4," I am happy that you liked barcelona   I enjoyed your concert very much, never ending climb on a stage! xD   hope you return!"
4,Give who a listen?  You didn't actually say the band name ;) XD
4," I want Lines, Vines, And Trying Times to come out NOW!!!!  i love the previews<3"
4,Created all the main characters  May need to think up some others though... And a plot. That's always important in a book xD
4,Gotta leave twitter for a while. i have to go do my hair then i get to go buy JB's new cd woohoo  talk to yall later xD <3
4," eeee  sounds exciting. (life is boring for me too, iss k XD)"
4,welcome to twitter  cant believe took you this long to get one o_O lol
4," Yea man. LOL. &amp; I thought sleeping anytime, anywhere was brillant. XP  Agrees. "
4," yay i beat you! ;] ilyem! [[here, now you can beat me. xD]] tell matt and mia hi for me!  haha. i know! i asked my dad"
4," Yeah, I've been busy with school too, good thing it's Summer now!  &amp; that's totally awesome. xD I might get a phone soon."
4,On my way 2 pick up mitchel'z<3 album!!!!!!!!!!
4,is recording in gainnnngstavillle tommarow..or today.  night<3
4," vote vote vote 4 30STM http:/bit,ly/PmvRY and hhttp:/www.kerrangrock100.com/ ciao "
4,Game Gear FTW! xD Though yeah GameBuy Color with Pokemon is complete WIN
4,Paramore - CRUSHCRUSHCRUSH  XD I LOVE the misery business music video. <3 <3
4,"I'm talking to Taylor..... and now I'm not. XD She is awesome! Tomorrow is a new day, hopefully it's as great as today was. "
4,Shower. Expecting company in a bit  - we're gonna watch Robin Hood xD
4,284 new songs on my ipod. xD now i'm going to take a shower.
4,going to see the 3D concert AGAIN today. 2 days in a rowww  .... and again on tuesday xD woop woooooooop (:   <3
4,"Good morning sunshines  I'm on FB-do you know I had 70 notifications and 38 emails? Blazing Lights today! I gotta shower, I smeel bad xD"
4,aww thats cute!  go Bradie XD
4,Installing Win XP on my Mac. I know it's wrong
4,cleaninggggg ; going to buy a crackhouse soon  ; &amp;&amp; yesss sugarplum you can rent it anytime x3
4,"going to mangdu in a bit, then to magnivate's office, after that senci and maybe fx O_O oh my "
4,"Diversity were amazing, they made me chuckle. xD Hollie Steel or Diversity to win! "
4,one week tops at yamocca  with all the dead fish. haha funniest conversation of my life<3
4,lol thts what i thought curtis XD but i will still stick up for ya
4,no thats a great idea i think !  reminds me i havnt watched them in AGES! :O:O
4," There is a VK kink meme, actually~!    And I'd be SO SO delighted if we can revive it. XD;;"
4,((: Being in the Outlet xD however
4,BAHAHAHAH seriously. we're twins xD  um and not really have you? bahhaa
4,"I feel so tired, ! XD I fell in love with Sandy on MTV .- &quot; just dance &quot; best song ever.! and Happy Birthday Daii "
4,XD my twitter is being ghey... I didnt mean to re tweet!!
4,"wow,sissy just turned 18! she's old!XD haha. sorry sissy..you are still my favorite sis!  btw,helloooo SUNDAY!! and goodmorning PEEPS!"
4,yeshhhhhhhhh  helloooo beautifullllllllll XD haven't done that in a while huh?
4,hey caleb! what's your favorite colors? cause i wanna make you something for when i see you in aug 23  hopefully you reply<3
4,Laughing helps you live longer... So dont be afraid to laugh. Im laughing right now Haha  scj<3
4,well  costco is fun XD
4,YAY fixed my phone xD
4,"Dannii ... Has had a lovely day in the park with a picnic, paddling pool and a loada friends. and sunshine of course  yay got a tan XD"
4," that wall is about 2.5m wide  the others are about 3m, but i have a built-in wardrobe and two windows to paint around xD"
4,Maybe tomorrow  I'm really sorry T_T I really enjoyed our talk XD I had fun
4,ohhhh jasmine is being so damn kinky right now i fuckin love it xD hahaha just kiddin ewww TWINCEST!!
4,love that song  Cassie<3
4,"is playing PokÃ©mon Mystery Dungeon Explorers of Time. It's GREAT!! I'll just pwn out all the other PokÃ©mon XD XD And btw, I just woke up "
4,"I miss you BF :'(, now so bored without you, I need you ToT hahaha I love you  (Claux xD)"
4,i swim in coffee and had a cosmopolitan on the table o.O xD  oh thats badly :S ...get well soon!
4,is eating cereal... and contemplating on the stark realisation that my life is boring...! Ha ha  XD
4,Home!! Sweet Home!! xD Pool Party! HB STEPH!! I Luv Ya!  U know u Rox!
4," haha. YES, I AM!!!  and omgsh. hahaha. thats cool!! XD"
4,Loving Jason Mraz right now xD and Coveted Green you should check that band out they're amazing!
4,"that were the same and one different. XD Three were for ses. 4 and one for ses. 3. XD And yes, I was a CRAZY Alias fan. "
4,Up was a great movie!  New favorite~ Still out with friends. x_x; XD
4,you make me laugh soo hard!! your amazing! the ultimate package.  XD
4,yayy got it out xD. going to have dinner now
4," The Killers = Love. Mr Brightside + lulyciienta + OperationA + Twitter + Ermm..  = XD (i'm far too random, a bit worrying)"
4,"   -  funniest thing I've seen/read all week. XD seriously, just read it "
4,OMG! I love it xD Hahaha
4,ooc:  thank you i couldn't resist kitty-nom style X3
4,Ohhh wow. That is horrible. xD she has to go to Amsterdam!  LOL
4,Rain. I am loving you. Haha  Keep it up. Maybe classes will be suspended. xD
4,"=o lines, vines, &amp; trying times - jobros<3 is out! I need it! Haha "
4,played tennis and watched American Beauty outside on my patio with Dustin  Today was an awesome day<3.
4,omg tara look XD   well I find it amusing   LoL that's fine
4," *hands some toast with scrambled eggs and bacon, and a cup of coffee* For the creamer, dairy or non-dairy? xD Good morning. "
4,DARN RIGHT  ruv roo Reah! xD <3
4,yep  and we do have a 3d screen here finally so i can go and see it again in 3d if i really like it xD
4,adding another color to my nails [: twitter isn't stupid btw it keeps me entertained. &amp;&amp; i want me some patrick dempsey  what a cutie<3
4,our ãã?å¨'s are angels XD They take their jobs really seriously!  I was surprised!
4," omg helllllllllllllllla late, but thanksssssssssss!  yay for us high school graduates<3"
4,tara! you copy catter!! lol :]] im a twitter whore  i love twittertwittertwittertwittertwitter;D
4,"my nick &amp; miley &quot;dark theatre theory:&quot; they are shooting a video, that would explain the &quot;writing&quot; ...just a theory. "
4,Hurray~~ L'Arc~en~Ciel live in paris is done! 4gigs xD Gotta convert it to mp4 so i can listen it tomorrow at work
4,lmao i'm suprised you actually even remember that  you looked ttly fucked xD!
4,In philly with trio<3
4,I painted my nails again...toenails too  Fun xD Only 3 more days of school!!!
4," Before I go, in case I forget, want to wish you a happy &quot;early&quot; birthday. Kindle DX too..the FORCE is strong with you!  "
4,Yay August 1st  So Excited!! Mrs.CJBaran<3
4,wooow that's sounds really great!!! have fun <3 not much too  it's 1:40pm here in Japan and I just woke up. lol LAZYYYY xD
4,LMAO XD yeeah I see we're all very hungry  lmao
4," Not really. Dad, Riz and I were left  Daddy is planning to go eat at Pizza Hut! Now this is were my *freedom day* starts. XD"
4," lol i probs would have slapped him too  stupid teach xD, aw thanks your sweet "
4," good  im just browsing n listening to the music. well, did you have a plan to go in the saturday? XD"
4,- there's a ferry from bratislava to vienna... maybe you should try it. qq coisa eu pergunto pruma amiga q mora lah.
4,#idfollow selena gomez before celine dion xD alright I think I'm done for the night. that's all folks! lol g'night babies
4,"Whoo-hoo! Finished the video and I'm loving it  Wow, hope that didn't sound selfish! XD Will be up later this week!"
4," yeah.. My dog its crazy like me  Well, thinking about it... He is the craziest dog ever hahaha XD but im not the craziest girl"
4,"Hellllllooo Rainy Skiess<3 Going back to sleeepp, not going to schooll "
4,School is almost over! This school year was kickass  I met him<3 I love you guys.
4,yeah I know ;) lol study udy.. luv u Char<3 sisters 4 eva! Oh ! and ps I got my ring back !
4,i suck at Geometry BIG TIME! lol.. probably my worst subj!  i got sick of neopets already. O_o
4,did you know portugal is getting closer and closer to having a  concert? did yaaa? hahaha  --> LVATT 8D
4,&quot;give us the money!&quot;    &quot;elmo knows where youu live&quot;   hahaha<3 these msn sounds crack me up  x
4," Haha thanks for all the support  You do have an excuse, you're simply great. xD ^^"
4,I happily stuck one of my 4 precious Tokugawa kamon stickers onto the back of my iPhone.  But it's covered by the iPhone casing. XD
4,no wise today    ....... 29 days xD
4,"oh my god, jim beaver is in harpers globe/island.  i was like watching SPN and he was on there and i was like &quot;O_O!?&quot; >_>"
4,ich freu mich morgen keine schule zu haben  know what THAT means.. day off suckkkkas xD
4," noooothing mucho  Annoyed by learning, haha xD wbuu gangster? ;p"
4,i love you.....you are like seriously one of the coolest people in the world XD.... and and and btw you should follow me
4,i need to have him... or him...OR him! mmm vv >.<  lots of arrows XD
4,"Working tomorrow, then going to play some D&amp;D!!!! "
4," I got mine at JB Hi-Fi too! $12 xD Oh man, I hope you recognise Nino faster than I did! "
4,bonnaroo past http:/tr.im/nGbD too lazy to finish the site or even make the current bits work right. enjoy
4," Hi... Sandra??? Is that you? It's me, ST.  I'm following you now. XD"
4,says a stranger rated my Resto. 3 stars.  Oh well. XD
4,Guuys check out quizilla  youu gotta check out me XD type Charliie09 .. Thankiiies
4,LOL - that's preferable anyway  Be a great shirt to have at W:O:A ;-) hehe
4,Added.  cute baby pic!!! xD
4,"Baby shower.  Actually, I'm only excited to see one person there. Gosh, my mom's brother cant stand me. Oh well. xD"
4," anticipating for tomrow? O_o? hmms. &quot; im waiting, anticipating .. cuhs igootta be next too you!&quot; hahhahas "
4,I'd also just like to mention to my followers. PLEASE TWEET ME! lol XD   I WILL respond. I enjoy hearing your thoughts and comments.
4,haaha i know! they all just ooooozzzzeeee gorgeousness. XD so excited for friday
4," awe how cute xD I HAd a party at mine yesterday, it was awesome.  SO DRUNK. don't remember much...i kicked the pain off my door"
4,only caught last 15 mins of football but woop woop 4:0 AND we won Rugby too
4,penge!! xD
4," ......idk haha  i get the love thing, but not the heart shape. haah xD"
4,"from my daughter's fb:&quot;bonfires, backyard camping, swimming, playing games in a tent. ain't nothin like it   I need to &quot;unplug&quot; them more."
4,has an ambition with a v8 engin- as stated by my hero Elvis Presley XD...or plans bigger than he dreams as I say
4,"Smallish group last night, but was fun. First D&amp;D in 10 years, and I'm liking it "
4,I cut my hair really really short the result is a bit strange but awesome  I kiff xD
4,haha well I don't have any xD but that's all good Alex and I put them up for our enjoyment
4," Alrighty, thanks.  And is it sad that I don't know what teens listen to these days, being a teen myself? xD"
4,Haha Whoot Yay Good Luck Zach! You Will Do Fine  I Can't Wait To Hear All About It!! Whoot Tony Awards<3 Mrs.CJBaran<3
4,omg xD lmao I know  isn't it so amazingg????
4," Aww  lol.  Me too! Hahaha, Rob is gorgeous. Cam too. xD"
4,pshh. Of course you didnt:p hahaha
4,thx for askin bby<3 i'll kill u about 3 hours again.let's play a jigsaw
4,LMFAO(: magical bananas? ahaha xD we areee! (: awww thankiies  i sang hurt by cristina aguliera &amp; ILYSSSSM! u know it?
4,you're Tokio Hotel SPAMMING XD I'ma join
